dteday,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,casual,registered
6/12/2012,12,9,0,4,1,1,0.24,0.2273,19,257
6/12/2012,12,10,0,4,1,1,0.24,0.2273,23,122
6/12/2012,12,11,0,4,1,1,0.26,0.2576,16,162
6/12/2012,12,12,0,4,1,1,0.28,0.3182,29,206
6/12/2012,12,13,0,4,1,1,0.3,0.3333,33,212
6/12/2012,12,14,0,4,1,1,0.3,0.3182,37,175
6/12/2012,12,15,0,4,1,1,0.32,0.3485,38,232
6/12/2012,12,16,0,4,1,1,0.32,0.3485,39,292
6/12/2012,12,17,0,4,1,1,0.3,0.3182,31,586
6/12/2012,12,18,0,4,1,1,0.28,0.2727,23,542
6/12/2012,12,19,0,4,1,1,0.26,0.2576,13,360
6/12/2012,12,20,0,4,1,2,0.24,0.2576,5,222
6/12/2012,12,21,0,4,1,2,0.24,0.2424,7,184
6/12/2012,12,22,0,4,1,1,0.24,0.2424,2,131
6/12/2012,12,23,0,4,1,1,0.24,0.2424,0,93
7/12/2012,12,0,0,5,1,1,0.24,0.2576,3,45
7/12/2012,12,1,0,5,1,2,0.24,0.2273,2,26
7/12/2012,12,2,0,5,1,2,0.26,0.2727,0,11
7/12/2012,12,3,0,5,1,2,0.26,0.2576,0,5
7/12/2012,12,4,0,5,1,1,0.26,0.2727,0,10
7/12/2012,12,5,0,5,1,2,0.26,0.2727,1,25
7/12/2012,12,6,0,5,1,2,0.28,0.2727,0,84
7/12/2012,12,7,0,5,1,3,0.28,0.2727,3,212
7/12/2012,12,8,0,5,1,2,0.3,0.2879,11,430
7/12/2012,12,9,0,5,1,2,0.3,0.303,10,291
7/12/2012,12,10,0,5,1,2,0.32,0.3182,16,150
7/12/2012,12,11,0,5,1,2,0.32,0.3182,20,183
7/12/2012,12,12,0,5,1,2,0.34,0.3333,36,204
7/12/2012,12,13,0,5,1,2,0.36,0.3485,23,197
7/12/2012,12,14,0,5,1,2,0.36,0.3485,40,175
7/12/2012,12,15,0,5,1,2,0.36,0.3485,34,269
7/12/2012,12,16,0,5,1,1,0.36,0.3485,39,336
7/12/2012,12,17,0,5,1,2,0.38,0.3939,29,539
7/12/2012,12,18,0,5,1,2,0.38,0.3939,25,473
7/12/2012,12,19,0,5,1,2,0.38,0.3939,15,337
7/12/2012,12,20,0,5,1,3,0.38,0.3939,12,229
7/12/2012,12,21,0,5,1,2,0.36,0.3636,9,162
7/12/2012,12,22,0,5,1,2,0.36,0.3636,15,150
7/12/2012,12,23,0,5,1,2,0.36,0.3636,6,116
8/12/2012,12,0,0,6,0,2,0.36,0.3636,5,98
8/12/2012,12,1,0,6,0,2,0.36,0.3485,16,84
8/12/2012,12,2,0,6,0,2,0.36,0.3485,3,67
8/12/2012,12,3,0,6,0,2,0.36,0.3636,6,23
8/12/2012,12,4,0,6,0,2,0.36,0.3788,3,9
8/12/2012,12,5,0,6,0,2,0.36,0.3636,2,4
8/12/2012,12,6,0,6,0,2,0.36,0.3636,1,19
8/12/2012,12,7,0,6,0,2,0.36,0.3636,3,36
8/12/2012,12,8,0,6,0,2,0.38,0.3939,5,106
8/12/2012,12,9,0,6,0,2,0.38,0.3939,17,153
8/12/2012,12,10,0,6,0,2,0.4,0.4091,43,244
8/12/2012,12,11,0,6,0,2,0.4,0.4091,63,341
8/12/2012,12,12,0,6,0,2,0.4,0.4091,122,364
8/12/2012,12,13,0,6,0,2,0.4,0.4091,148,399
8/12/2012,12,14,0,6,0,2,0.4,0.4091,164,378
8/12/2012,12,15,0,6,0,1,0.42,0.4242,167,374
8/12/2012,12,16,0,6,0,1,0.42,0.4242,139,368
8/12/2012,12,17,0,6,0,1,0.38,0.3939,77,268
8/12/2012,12,18,0,6,0,1,0.4,0.4091,40,264
8/12/2012,12,19,0,6,0,1,0.4,0.4091,34,212
8/12/2012,12,20,0,6,0,2,0.36,0.3788,20,162
8/12/2012,12,21,0,6,0,2,0.36,0.3788,34,175
8/12/2012,12,22,0,6,0,2,0.38,0.3939,23,137
8/12/2012,12,23,0,6,0,2,0.4,0.4091,18,144
9/12/2012,12,0,0,0,0,2,0.4,0.4091,15,103
9/12/2012,12,1,0,0,0,2,0.4,0.4091,17,85
9/12/2012,12,2,0,0,0,2,0.4,0.4091,8,70
9/12/2012,12,3,0,0,0,2,0.4,0.4091,14,34
9/12/2012,12,4,0,0,0,2,0.4,0.4091,1,11
9/12/2012,12,5,0,0,0,2,0.4,0.4091,0,8
9/12/2012,12,6,0,0,0,3,0.4,0.4091,0,6
9/12/2012,12,7,0,0,0,3,0.4,0.4091,1,22
9/12/2012,12,8,0,0,0,3,0.4,0.4091,1,68
9/12/2012,12,9,0,0,0,2,0.4,0.4091,9,94
9/12/2012,12,10,0,0,0,2,0.4,0.4091,39,180
9/12/2012,12,11,0,0,0,2,0.4,0.4091,40,210
9/12/2012,12,12,0,0,0,2,0.4,0.4091,60,255
9/12/2012,12,13,0,0,0,2,0.38,0.3939,65,220
9/12/2012,12,14,0,0,0,2,0.38,0.3939,42,190
9/12/2012,12,15,0,0,0,3,0.36,0.3485,25,200
9/12/2012,12,16,0,0,0,3,0.36,0.3485,33,220
9/12/2012,12,17,0,0,0,3,0.36,0.3485,20,209
9/12/2012,12,18,0,0,0,3,0.36,0.3636,17,181
9/12/2012,12,19,0,0,0,3,0.38,0.3939,12,110
9/12/2012,12,20,0,0,0,3,0.36,0.3636,6,102
9/12/2012,12,21,0,0,0,2,0.36,0.3636,10,86
9/12/2012,12,22,0,0,0,3,0.36,0.3636,3,75
9/12/2012,12,23,0,0,0,3,0.36,0.3636,3,48
10/12/2012,12,0,0,1,1,3,0.36,0.3636,0,20
10/12/2012,12,1,0,1,1,2,0.36,0.3788,0,4
10/12/2012,12,2,0,1,1,2,0.38,0.3939,2,3
10/12/2012,12,3,0,1,1,2,0.38,0.3939,0,4
10/12/2012,12,4,0,1,1,2,0.38,0.3939,3,9
10/12/2012,12,5,0,1,1,2,0.38,0.3939,0,27
10/12/2012,12,6,0,1,1,2,0.38,0.3939,2,121
10/12/2012,12,7,0,1,1,2,0.38,0.3939,3,291
10/12/2012,12,8,0,1,1,2,0.42,0.4242,9,575
10/12/2012,12,9,0,1,1,2,0.42,0.4242,11,273
10/12/2012,12,10,0,1,1,2,0.44,0.4394,12,121
10/12/2012,12,11,0,1,1,3,0.46,0.4545,8,126
10/12/2012,12,12,0,1,1,3,0.44,0.4394,23,150
10/12/2012,12,13,0,1,1,3,0.44,0.4394,30,190
10/12/2012,12,14,0,1,1,2,0.5,0.4848,31,179
10/12/2012,12,15,0,1,1,2,0.5,0.4848,29,207
10/12/2012,12,16,0,1,1,2,0.5,0.4848,37,308
10/12/2012,12,17,0,1,1,2,0.48,0.4697,38,578
10/12/2012,12,18,0,1,1,2,0.46,0.4545,20,544
10/12/2012,12,19,0,1,1,1,0.52,0.5,18,409
10/12/2012,12,20,0,1,1,1,0.46,0.4545,13,287
10/12/2012,12,21,0,1,1,2,0.46,0.4545,21,224
10/12/2012,12,22,0,1,1,2,0.5,0.4848,11,115
10/12/2012,12,23,0,1,1,1,0.46,0.4545,8,76
11/12/2012,12,0,0,2,1,3,0.46,0.4545,2,29
11/12/2012,12,1,0,2,1,1,0.42,0.4242,1,7
11/12/2012,12,2,0,2,1,2,0.4,0.4091,0,1
11/12/2012,12,3,0,2,1,3,0.36,0.3333,0,3
11/12/2012,12,4,0,2,1,2,0.34,0.3182,0,8
11/12/2012,12,5,0,2,1,3,0.34,0.303,1,40
11/12/2012,12,6,0,2,1,2,0.34,0.303,0,118
11/12/2012,12,7,0,2,1,1,0.34,0.303,8,372
11/12/2012,12,8,0,2,1,2,0.34,0.303,16,708
11/12/2012,12,9,0,2,1,1,0.34,0.303,12,322
11/12/2012,12,10,0,2,1,1,0.36,0.3333,12,142
11/12/2012,12,11,0,2,1,2,0.36,0.3333,28,145
11/12/2012,12,12,0,2,1,2,0.36,0.3182,13,213
11/12/2012,12,13,0,2,1,2,0.38,0.3939,28,226
11/12/2012,12,14,0,2,1,2,0.38,0.3939,19,185
11/12/2012,12,15,0,2,1,2,0.38,0.3939,20,250
11/12/2012,12,16,0,2,1,2,0.38,0.3939,24,334
11/12/2012,12,17,0,2,1,1,0.32,0.303,21,580
11/12/2012,12,18,0,2,1,1,0.32,0.303,23,523
11/12/2012,12,19,0,2,1,1,0.32,0.303,21,412
11/12/2012,12,20,0,2,1,1,0.32,0.303,9,248
11/12/2012,12,21,0,2,1,1,0.32,0.3182,14,193
11/12/2012,12,22,0,2,1,1,0.3,0.2879,6,100
11/12/2012,12,23,0,2,1,1,0.3,0.2879,4,60
12/12/2012,12,0,0,3,1,1,0.3,0.303,1,33
12/12/2012,12,1,0,3,1,1,0.28,0.2727,3,18
12/12/2012,12,2,0,3,1,1,0.28,0.2727,5,4
12/12/2012,12,3,0,3,1,1,0.26,0.2727,3,7
12/12/2012,12,4,0,3,1,1,0.26,0.303,0,4
12/12/2012,12,5,0,3,1,1,0.26,0.2576,0,37
12/12/2012,12,6,0,3,1,2,0.26,0.2424,2,126
12/12/2012,12,7,0,3,1,2,0.26,0.2576,3,366
12/12/2012,12,8,0,3,1,2,0.26,0.2576,18,670
12/12/2012,12,9,0,3,1,2,0.28,0.2879,13,272
12/12/2012,12,10,0,3,1,2,0.3,0.303,20,116
12/12/2012,12,11,0,3,1,2,0.32,0.303,24,148
12/12/2012,12,12,0,3,1,2,0.34,0.3636,14,218
12/12/2012,12,13,0,3,1,2,0.34,0.3636,18,220
12/12/2012,12,14,0,3,1,2,0.34,0.3636,34,191
12/12/2012,12,15,0,3,1,2,0.34,0.3485,21,207
12/12/2012,12,16,0,3,1,2,0.34,0.3333,19,310
12/12/2012,12,17,0,3,1,2,0.32,0.303,21,540
12/12/2012,12,18,0,3,1,2,0.32,0.303,25,515
12/12/2012,12,19,0,3,1,2,0.3,0.2879,18,384
12/12/2012,12,20,0,3,1,1,0.3,0.2879,25,243
12/12/2012,12,21,0,3,1,2,0.3,0.2879,16,186
12/12/2012,12,22,0,3,1,2,0.3,0.2879,4,118
12/12/2012,12,23,0,3,1,2,0.28,0.2727,3,76
13/12/2012,12,0,0,4,1,2,0.28,0.2727,1,31
13/12/2012,12,1,0,4,1,2,0.28,0.2576,4,19
13/12/2012,12,2,0,4,1,2,0.26,0.2424,3,5
13/12/2012,12,3,0,4,1,2,0.26,0.2424,0,2
13/12/2012,12,4,0,4,1,2,0.26,0.2576,0,8
13/12/2012,12,5,0,4,1,2,0.26,0.2576,2,31
13/12/2012,12,6,0,4,1,1,0.26,0.2424,2,112
13/12/2012,12,7,0,4,1,1,0.24,0.2273,5,380
13/12/2012,12,8,0,4,1,1,0.24,0.2273,24,655
13/12/2012,12,9,0,4,1,1,0.28,0.2727,25,300
13/12/2012,12,10,0,4,1,1,0.32,0.303,28,139
13/12/2012,12,11,0,4,1,1,0.34,0.3182,25,164
13/12/2012,12,12,0,4,1,1,0.36,0.3333,30,252
13/12/2012,12,13,0,4,1,1,0.36,0.3485,41,230
13/12/2012,12,14,0,4,1,1,0.36,0.3485,31,211
13/12/2012,12,15,0,4,1,1,0.36,0.3485,40,240
13/12/2012,12,16,0,4,1,1,0.34,0.3485,50,356
13/12/2012,12,17,0,4,1,1,0.32,0.3333,43,507
13/12/2012,12,18,0,4,1,1,0.32,0.3333,20,446
13/12/2012,12,19,0,4,1,1,0.3,0.303,20,328
13/12/2012,12,20,0,4,1,1,0.3,0.3333,6,235
13/12/2012,12,21,0,4,1,1,0.28,0.3182,13,200
13/12/2012,12,22,0,4,1,1,0.26,0.2879,7,141
13/12/2012,12,23,0,4,1,1,0.26,0.303,5,115
14/12/2012,12,0,0,5,1,1,0.22,0.2576,4,43
14/12/2012,12,1,0,5,1,1,0.22,0.2576,0,26
14/12/2012,12,2,0,5,1,1,0.22,0.2727,3,6
14/12/2012,12,3,0,5,1,1,0.2,0.2273,0,12
14/12/2012,12,4,0,5,1,1,0.2,0.2273,1,9
14/12/2012,12,5,0,5,1,1,0.2,0.2273,0,34
14/12/2012,12,6,0,5,1,1,0.16,0.1818,1,112
14/12/2012,12,7,0,5,1,1,0.2,0.2121,3,305
14/12/2012,12,8,0,5,1,1,0.2,0.2273,13,623
14/12/2012,12,9,0,5,1,1,0.24,0.2424,13,330
14/12/2012,12,10,0,5,1,1,0.26,0.2576,28,162
14/12/2012,12,11,0,5,1,1,0.32,0.303,31,180
14/12/2012,12,12,0,5,1,1,0.36,0.3485,29,244
14/12/2012,12,13,0,5,1,1,0.36,0.3485,39,274
14/12/2012,12,14,0,5,1,1,0.4,0.4091,48,251
14/12/2012,12,15,0,5,1,1,0.4,0.4091,57,252
14/12/2012,12,16,0,5,1,1,0.38,0.3939,45,372
14/12/2012,12,17,0,5,1,1,0.34,0.3333,40,582
14/12/2012,12,18,0,5,1,1,0.36,0.3485,23,432
14/12/2012,12,19,0,5,1,1,0.34,0.3485,17,302
14/12/2012,12,20,0,5,1,1,0.32,0.3333,12,209
14/12/2012,12,21,0,5,1,1,0.3,0.303,7,165
14/12/2012,12,22,0,5,1,1,0.28,0.2879,4,134
14/12/2012,12,23,0,5,1,1,0.28,0.303,11,123
15/12/2012,12,0,0,6,0,1,0.3,0.3333,4,90
15/12/2012,12,1,0,6,0,2,0.26,0.2879,9,86
15/12/2012,12,2,0,6,0,1,0.26,0.303,6,63
15/12/2012,12,3,0,6,0,2,0.24,0.2879,5,18
15/12/2012,12,4,0,6,0,2,0.24,0.2576,1,5
15/12/2012,12,5,0,6,0,2,0.26,0.303,0,3
15/12/2012,12,6,0,6,0,2,0.24,0.2879,0,11
15/12/2012,12,7,0,6,0,2,0.24,0.2576,1,47
15/12/2012,12,8,0,6,0,2,0.26,0.2879,8,111
15/12/2012,12,9,0,6,0,1,0.26,0.2727,17,203
15/12/2012,12,10,0,6,0,1,0.32,0.3182,23,250
15/12/2012,12,11,0,6,0,1,0.34,0.3485,66,327
15/12/2012,12,12,0,6,0,1,0.38,0.3939,89,364
15/12/2012,12,13,0,6,0,1,0.38,0.3939,88,368
15/12/2012,12,14,0,6,0,1,0.4,0.4091,92,334
15/12/2012,12,15,0,6,0,1,0.42,0.4242,95,352
15/12/2012,12,16,0,6,0,1,0.4,0.4091,85,328
15/12/2012,12,17,0,6,0,1,0.4,0.4091,35,274
15/12/2012,12,18,0,6,0,1,0.38,0.3939,40,232
15/12/2012,12,19,0,6,0,1,0.36,0.3485,32,225
15/12/2012,12,20,0,6,0,2,0.36,0.3485,23,178
15/12/2012,12,21,0,6,0,1,0.36,0.3485,15,169
15/12/2012,12,22,0,6,0,1,0.36,0.3485,22,134
15/12/2012,12,23,0,6,0,2,0.36,0.3485,11,108
16/12/2012,12,0,0,0,0,2,0.36,0.3788,8,102
16/12/2012,12,1,0,0,0,3,0.34,0.3485,14,82
16/12/2012,12,2,0,0,0,2,0.34,0.3485,8,79
16/12/2012,12,3,0,0,0,2,0.34,0.3333,1,37
16/12/2012,12,4,0,0,0,2,0.34,0.3636,1,10
16/12/2012,12,5,0,0,0,2,0.34,0.3636,0,9
16/12/2012,12,6,0,0,0,2,0.34,0.3636,0,6
16/12/2012,12,7,0,0,0,2,0.34,0.3485,5,22
16/12/2012,12,8,0,0,0,2,0.36,0.3485,12,76
16/12/2012,12,9,0,0,0,2,0.36,0.3485,19,113
16/12/2012,12,10,0,0,0,2,0.36,0.3485,42,215
16/12/2012,12,11,0,0,0,2,0.36,0.3485,47,248
16/12/2012,12,12,0,0,0,2,0.38,0.3939,67,350
16/12/2012,12,13,0,0,0,2,0.38,0.3939,67,289
16/12/2012,12,14,0,0,0,2,0.38,0.3939,50,260
16/12/2012,12,15,0,0,0,2,0.38,0.3939,46,292
16/12/2012,12,16,0,0,0,2,0.38,0.3939,66,334
16/12/2012,12,17,0,0,0,2,0.38,0.3939,29,214
16/12/2012,12,18,0,0,0,3,0.38,0.3939,8,99
16/12/2012,12,19,0,0,0,1,0.36,0.3485,10,99
16/12/2012,12,20,0,0,0,2,0.38,0.3939,14,108
16/12/2012,12,21,0,0,0,2,0.36,0.3788,14,92
16/12/2012,12,22,0,0,0,2,0.4,0.4091,6,83
16/12/2012,12,23,0,0,0,2,0.36,0.3485,4,29
17/12/2012,12,0,0,1,1,2,0.38,0.3939,2,26
17/12/2012,12,1,0,1,1,2,0.38,0.3939,1,14
17/12/2012,12,2,0,1,1,2,0.38,0.3939,1,4
17/12/2012,12,3,0,1,1,2,0.36,0.3788,0,3
17/12/2012,12,4,0,1,1,3,0.36,0.3788,2,3
17/12/2012,12,5,0,1,1,2,0.38,0.3939,0,24
17/12/2012,12,6,0,1,1,2,0.36,0.3485,1,107
17/12/2012,12,7,0,1,1,2,0.36,0.3485,5,314
17/12/2012,12,8,0,1,1,2,0.38,0.3939,10,582
17/12/2012,12,9,0,1,1,2,0.4,0.4091,11,271
17/12/2012,12,10,0,1,1,2,0.38,0.3939,15,120
17/12/2012,12,11,0,1,1,2,0.4,0.4091,22,148
17/12/2012,12,12,0,1,1,2,0.4,0.4091,21,211
17/12/2012,12,13,0,1,1,2,0.4,0.4091,16,194
17/12/2012,12,14,0,1,1,2,0.4,0.4091,12,169
17/12/2012,12,15,0,1,1,2,0.42,0.4242,15,196
17/12/2012,12,16,0,1,1,3,0.4,0.4091,15,287
17/12/2012,12,17,0,1,1,2,0.4,0.4091,17,478
17/12/2012,12,18,0,1,1,2,0.4,0.4091,14,493
17/12/2012,12,19,0,1,1,2,0.42,0.4242,7,333
17/12/2012,12,20,0,1,1,2,0.42,0.4242,8,192
17/12/2012,12,21,0,1,1,2,0.42,0.4242,6,114
17/12/2012,12,22,0,1,1,2,0.42,0.4242,5,49
17/12/2012,12,23,0,1,1,3,0.42,0.4242,6,41
18/12/2012,12,0,0,2,1,2,0.44,0.4394,0,18
18/12/2012,12,1,0,2,1,2,0.44,0.4394,0,15
18/12/2012,12,2,0,2,1,2,0.44,0.4394,2,5
18/12/2012,12,3,0,2,1,1,0.42,0.4242,0,5
18/12/2012,12,4,0,2,1,1,0.42,0.4242,3,5
18/12/2012,12,5,0,2,1,1,0.38,0.3939,0,36
18/12/2012,12,6,0,2,1,1,0.36,0.3485,1,117
18/12/2012,12,7,0,2,1,1,0.36,0.3485,4,351
18/12/2012,12,8,0,2,1,1,0.38,0.3939,10,652
18/12/2012,12,9,0,2,1,1,0.4,0.4091,19,307
18/12/2012,12,10,0,2,1,1,0.44,0.4394,22,162
18/12/2012,12,11,0,2,1,1,0.48,0.4697,58,211
18/12/2012,12,12,0,2,1,3,0.48,0.4697,49,264
18/12/2012,12,13,0,2,1,1,0.5,0.4848,51,235
18/12/2012,12,14,0,2,1,1,0.46,0.4545,56,191
18/12/2012,12,15,0,2,1,1,0.46,0.4545,28,218
18/12/2012,12,16,0,2,1,1,0.44,0.4394,40,323
18/12/2012,12,17,0,2,1,1,0.4,0.4091,39,533
18/12/2012,12,18,0,2,1,1,0.38,0.3939,13,512
18/12/2012,12,19,0,2,1,1,0.38,0.3939,19,334
18/12/2012,12,20,0,2,1,1,0.36,0.3333,4,264
18/12/2012,12,21,0,2,1,1,0.36,0.3485,9,159
18/12/2012,12,22,0,2,1,1,0.34,0.3333,5,127
18/12/2012,12,23,0,2,1,1,0.34,0.3485,1,80
19/12/2012,12,0,0,3,1,1,0.3,0.3182,6,35
19/12/2012,12,1,0,3,1,1,0.3,0.3182,1,14
19/12/2012,12,2,0,3,1,1,0.28,0.303,1,2
19/12/2012,12,3,0,3,1,1,0.26,0.2727,0,5
19/12/2012,12,4,0,3,1,1,0.24,0.2424,1,6
19/12/2012,12,5,0,3,1,1,0.26,0.2879,2,29
19/12/2012,12,6,0,3,1,1,0.24,0.2576,3,109
19/12/2012,12,7,0,3,1,1,0.26,0.2727,3,360
19/12/2012,12,8,0,3,1,1,0.24,0.2576,13,665
19/12/2012,12,9,0,3,1,1,0.28,0.2879,8,309
19/12/2012,12,10,0,3,1,1,0.32,0.3333,17,147
19/12/2012,12,11,0,3,1,1,0.4,0.4091,31,169
19/12/2012,12,12,0,3,1,1,0.4,0.4091,33,203
19/12/2012,12,13,0,3,1,1,0.42,0.4242,30,183
19/12/2012,12,14,0,3,1,1,0.42,0.4242,33,185
19/12/2012,12,15,0,3,1,1,0.42,0.4242,28,209
19/12/2012,12,16,0,3,1,1,0.42,0.4242,37,297
19/12/2012,12,17,0,3,1,1,0.4,0.4091,26,536
19/12/2012,12,18,0,3,1,1,0.38,0.3939,23,546
19/12/2012,12,19,0,3,1,1,0.38,0.3939,7,329
19/12/2012,12,20,0,3,1,1,0.36,0.3485,10,231
19/12/2012,12,21,0,3,1,1,0.34,0.3182,4,164
19/12/2012,12,22,0,3,1,1,0.34,0.3485,12,117
19/12/2012,12,23,0,3,1,1,0.32,0.3333,4,84
20/12/2012,12,0,0,4,1,1,0.32,0.3333,2,40
20/12/2012,12,1,0,4,1,1,0.32,0.3485,1,19
20/12/2012,12,2,0,4,1,1,0.32,0.3485,2,6
20/12/2012,12,3,0,4,1,2,0.3,0.3182,1,3
20/12/2012,12,4,0,4,1,2,0.3,0.3182,0,6
20/12/2012,12,5,0,4,1,2,0.3,0.3182,0,35
20/12/2012,12,6,0,4,1,2,0.3,0.3333,4,114
20/12/2012,12,7,0,4,1,2,0.3,0.3333,4,346
20/12/2012,12,8,0,4,1,2,0.3,0.3333,14,585
20/12/2012,12,9,0,4,1,2,0.3,0.3333,14,303
20/12/2012,12,10,0,4,1,2,0.32,0.3333,23,138
20/12/2012,12,11,0,4,1,2,0.34,0.3182,22,168
20/12/2012,12,12,0,4,1,2,0.36,0.3485,31,181
20/12/2012,12,13,0,4,1,2,0.36,0.3485,46,171
20/12/2012,12,14,0,4,1,2,0.36,0.3485,43,171
20/12/2012,12,15,0,4,1,2,0.34,0.3333,33,216
20/12/2012,12,16,0,4,1,2,0.34,0.303,21,281
20/12/2012,12,17,0,4,1,2,0.34,0.3333,25,450
20/12/2012,12,18,0,4,1,2,0.34,0.3333,22,359
20/12/2012,12,19,0,4,1,3,0.34,0.3182,3,115
20/12/2012,12,20,0,4,1,3,0.34,0.3333,1,49
20/12/2012,12,21,0,4,1,3,0.34,0.3333,1,25
20/12/2012,12,22,0,4,1,3,0.34,0.3333,1,20
20/12/2012,12,23,0,4,1,3,0.4,0.4091,0,13
